filename,interval_label,start,end,step,stepnumber,f0,jumpkilleffect
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.059,5,-0.041762291110577,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.071,6,-0.0340692217926949,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.083,7,-0.0139054171011579,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.094,8,-0.000460465459333067,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.106,9,0.030966512606926,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.118,10,0.0510415288385354,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.13,11,0.0520579034342214,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.142,12,0.0415751522065693,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.153,13,0.0244735637283932,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.165,14,0.0170813243778887,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.177,15,0.0175998470210368,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.189,16,0.0080933241333368,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.201,17,-0.00302230788619377,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.212,18,0.00188929600192782,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.224,19,-0.000505416982079019,1
010Polen-asp-bilab-high-st-Portugal-asp-bilab-low-nst,Polen,1.887,2.135,0.236,20,0.000460318539309316,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.011,1,-0.170392691615259,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.022,2,-0.167535399945897,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.032,3,-0.147896118642832,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.043,4,-0.12907303366654,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.054,5,-0.122931594522624,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.065,6,-0.125302256105947,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.075,7,-0.0861074801740823,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.086,8,-0.0564302421579056,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.097,9,-0.0375166632690797,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.108,10,-0.0137494696544039,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.118,11,0.0136196677165769,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.129,12,0.0400502772943162,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.14,13,0.0635396524394039,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.151,14,0.0535322212888198,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.161,15,0.0656346029904656,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.172,16,0.0674935022628503,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.183,17,0.0607538553449344,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.194,18,0.0685197979313026,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.204,19,0.0803520523577558,1
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,0.215,20,0.067630781891749,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.016,1,-0.011466930531897,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.032,2,-0.0642046735230666,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.048,3,-0.0643003254845457,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.064,4,-0.0644568756373688,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.08,5,-0.00640904235443854,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.096,6,0.0542406144358996,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.112,7,0.0544082360954053,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.128,8,0.0594604715109923,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.144,9,0.0564962724337841,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.16,10,0.0495738115795858,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.176,11,0.0299340680550024,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.192,12,0.014913025736306,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.208,13,0.00641229416368132,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.225,14,0.00218411039657211,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.241,15,-0.00610565828358064,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.257,16,-0.00127006432615064,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.273,17,0.0012689472191719,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.289,18,-0.0634746796801255,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.305,19,-0.0925340104489797,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,0.321,20,-0.0925340104489797,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.012,1,-0.00632145914263333,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.024,2,-0.014966505019972,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.036,3,-0.00817547388643184,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.048,4,0.00629388118953939,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.061,5,0.0158110155647849,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.073,6,0.0305738362949362,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.085,7,0.048120167469125,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.097,8,0.0682795210253455,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.109,9,0.077829824369281,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.121,10,0.0682436764919692,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.133,11,0.0586325575682654,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.145,12,0.0353608513769439,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.157,13,0.0127895767424092,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.169,14,-0.0132032832782064,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.182,15,-0.0315697329765094,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.194,16,-0.0577085167317697,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.206,17,-0.0850714329601893,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.218,18,-0.110348484130936,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.23,19,-0.143930248694916,1
010bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.056,2.31,0.242,20,-0.167041634480587,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.015,1,-0.0519338115796572,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.029,2,-0.0506152967753366,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.044,3,-0.0380798691352585,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.058,4,-0.00599633911426052,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.073,5,0.0233032135789308,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.087,6,0.0434428982007779,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.102,7,0.0444899525516136,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.116,8,0.0384569035932648,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.131,9,0.0236999381445659,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.146,10,0.0321810790591666,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.16,11,0.0309646322759966,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.175,12,0.0218343495746415,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.189,13,0.0101176728417309,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.204,14,0.00597151938066931,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.218,15,-0.0120534764227603,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.233,16,-0.0240196391604088,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.248,17,-0.0524348775920876,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.262,18,-0.090100538338498,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.277,19,-0.174456238108811,1
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,0.291,20,-0.210504887654638,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.013,1,-0.470101876957839,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.026,2,-0.424213403792581,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.04,3,-0.405127233465321,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.053,4,-0.370738180845758,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.066,5,-0.327971771734756,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.079,6,-0.262549316630907,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.092,7,-0.194241098756396,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.106,8,-0.123413716092581,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.119,9,-0.0744978941705499,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.132,10,-0.0201690164832342,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.145,11,0.0198909348202094,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.158,12,0.0676555739759525,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.172,13,0.0935162501985151,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.185,14,0.109330458003296,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.198,15,0.148382359938426,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.211,16,0.171300556864929,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.225,17,0.20177461138397,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.238,18,0.232045371009298,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.251,19,0.230776842963711,1
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,0.264,20,0.163360287179756,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.018,1,-0.320382198089013,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.035,2,-0.338826220046326,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.053,3,-0.379477591610577,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.071,4,-0.402124697918288,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.088,5,-0.350928783732444,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.106,6,-0.303217709821585,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.123,7,-0.216574556543123,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.141,8,-0.147276260303695,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.159,9,-0.0826793349343341,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.176,10,-0.0174889065295674,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.194,11,0.0172794359977473,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.212,12,0.071349499774415,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.229,13,0.111131526549477,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.247,14,0.16075981159,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.265,15,0.175054431953903,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.282,16,0.187353894553199,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.3,17,0.163306454156988,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.318,18,0.149525188645075,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.335,19,0.122319098633645,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,0.353,20,0.122319098633645,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.013,1,-0.175517774803112,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.026,2,-0.233304319969933,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.039,3,-0.184771311557767,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.051,4,-0.134282190922749,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.064,5,-0.085471367143512,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.077,6,-0.0478392567821919,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.09,7,-0.0248107492127514,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.103,8,-0.010211855800567,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.116,9,-0.000616299734171822,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.129,10,-0.000502808318860889,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.141,11,0.000502633141071896,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.154,12,0.00728150096373139,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.167,13,0.00931957594891456,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.18,14,0.0191742892406073,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.193,15,0.0229964049114857,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.206,16,0.0224705357551034,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.218,17,0.0248627602688767,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.231,18,0.0246588857724557,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.244,19,0.0186233053744863,1
010dOEren-unasp-alv-low-st-NA-NA-NA-NA-NA,dOEren,2.007,2.277,0.257,20,0.0157359687994324,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.011,1,-0.215167989710924,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.022,2,-0.158602196958343,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.033,3,-0.135170093673421,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.044,4,-0.106743189303635,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.055,5,-0.0805278640701936,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.066,6,-0.0562142416988997,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.077,7,-0.0351502904032398,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.088,8,-0.0162009958534811,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.099,9,-0.00543101444151322,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.11,10,0.00195057723565751,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.121,11,0.0104667642990819,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.132,12,0.00391784507338853,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.143,13,-0.0019532180593627,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.153,14,0.0155973282392956,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.164,15,0.0566126971946876,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.175,16,0.0665412432348005,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.186,17,0.075150245833886,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.197,18,0.0638053767876694,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.208,19,0.0597330107281152,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,0.219,20,0.0551563387733575,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.015,1,-0.321543501449977,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.03,2,-0.339468201779965,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.045,3,-0.364973300774856,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.061,4,-0.330461974154017,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.076,5,-0.270065897612557,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.091,6,-0.226544913842993,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.106,7,-0.177158009140085,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.121,8,-0.133685713242191,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.136,9,-0.0814260361584772,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.152,10,-0.0149904024834558,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.167,11,0.0148362442952092,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.182,12,0.0722433943217035,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.197,13,0.133439354667984,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.212,14,0.166043538249555,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.227,15,0.187777251274258,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.242,16,0.21593158341643,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.258,17,0.229247075390427,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.273,18,0.243767731059556,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.288,19,0.245482026011263,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,0.303,20,0.217180282929767,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.013,1,-0.319262343245939,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.025,2,-0.362516129782629,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.038,3,-0.348334736407479,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.051,4,-0.315872609222514,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.063,5,-0.273675715693331,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.076,6,-0.224066580938105,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.089,7,-0.150319042757316,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.101,8,-0.112033219439126,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.114,9,-0.0762240493864485,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.127,10,-0.0253307796068891,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.139,11,0.0248936862623621,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.152,12,0.0686054923913725,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.165,13,0.106441661439278,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.177,14,0.143349995203075,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.19,15,0.165864759727032,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.202,16,0.185985928555316,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.215,17,0.19035432207296,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.228,18,0.193392287885196,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.24,19,0.185775190822083,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,0.253,20,0.154464888931434,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.013,1,-0.352394297785915,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.025,2,-0.326788933759148,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.038,3,-0.294091251620487,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.051,4,-0.244291579064761,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.064,5,-0.205429691924848,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.076,6,-0.159484163363386,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.089,7,-0.128903560043165,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.102,8,-0.0976693392598067,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.115,9,-0.0615971949988199,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.127,10,-0.011393797525095,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.14,11,0.0113045187390728,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.153,12,0.0501218437898962,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.165,13,0.083748305566866,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,0.178,14,0.120519187865982,1
